eventType,field_path,value,type,count,value_list_truncated
ObjectInterEvent,data.actionType,"""Press E to place glyph""",string,9,False
ObjectInterEvent,data.actionType,"""Press E To Place Cube In Canal""",string,8,False
ObjectInterEvent,data.actionType,"""Press E to examine""",string,7,False
ObjectInterEvent,data.actionType,"""Press E To Place Cameras""",string,6,False
ObjectInterEvent,data.actionType,"""Place Cube""",string,5,False
ObjectInterEvent,data.actionType,"""Press E To Place Glyph""",string,5,False
ObjectInterEvent,data.actionType,"""Press E to Insert""",string,5,False
ObjectInterEvent,data.actionType,"""Press E to Pick Up""",string,5,False
ObjectInterEvent,data.actionType,"""Press E to go down""",string,5,False
ObjectInterEvent,data.actionType,"""Press E to inspect """,string,5,False
ObjectInterEvent,data.actionType,"""Press E to place""",string,5,False
ObjectInterEvent,data.actionType,"""Press E to use""",string,5,False
ObjectInterEvent,data.actionType,"""E to Talk""",string,4,False
ObjectInterEvent,data.actionType,"""Press E to Open Locker""",string,4,False
ObjectInterEvent,data.actionType,"""Press E to Operate""",string,4,False
ObjectInterEvent,data.actionType,"""Press E to Plant Seed""",string,4,False
ObjectInterEvent,data.actionType,"""Press E To Collect Pipe""",string,3,False
ObjectInterEvent,data.actionType,"""Press E To Return To Base""",string,3,False
ObjectInterEvent,data.actionType,"""Press E To Scan""",string,3,False
ObjectInterEvent,data.actionType,"""Press E to Place Pipe Segment""",string,3,False
ObjectInterEvent,data.actionType,"""Push E To Grab Crate""",string,3,False
ObjectInterEvent,data.actionType,"""Press E""",string,2,False
ObjectInterEvent,data.actionType,"""Press E To Change Direction""",string,2,False
ObjectInterEvent,data.actionType,"""Press E to Pickup Canister""",string,2,False
ObjectInterEvent,data.actionType,"""Press E to pick up""",string,2,False
ObjectInterEvent,data.actionType,"""Press E to place canister""",string,2,False
ObjectInterEvent,data.actionType,"""TurnOff""",string,2,False
ObjectInterEvent,data.actionType,"""Inspect Alien Glyph""",string,1,False
ObjectInterEvent,data.actionType,"""Lower Map""",string,1,False
ObjectInterEvent,data.actionType,"""Press E To Pick Up""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to Collect""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect broccoli""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect cameras""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect peas""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect potatoes""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to deactivate the fountain""",string,1,False
ObjectInterEvent,data.actionType,"""Press [E/Action button] to enter escape pod """,string,1,False
ObjectInterEvent,data.actionType,"""Push E To Place Crate On Hoverboard""",string,1,False
ObjectInterEvent,data.actionType,"""Raise Map""",string,1,False
ObjectInterEvent,data.actionType,"""TurnOn""",string,1,False
ObjectInterEvent,data.objectName,"""Powercube""",string,30,True
ObjectInterEvent,data.objectName,"""Power Dock""",string,11,True
ObjectInterEvent,data.objectName,"""CLAY""",string,9,True
ObjectInterEvent,data.objectName,"""BEDROCK""",string,8,True
ObjectInterEvent,data.objectName,"""Glyph Dock B""",string,8,True
ObjectInterEvent,data.objectName,"""SAND""",string,7,True
ObjectInterEvent,data.objectName,"""Glyph Dock C""",string,6,True
ObjectInterEvent,data.objectName,"""GRAVEL""",string,5,True
ObjectInterEvent,data.objectName,"""Soil View""",string,5,True
ObjectInterEvent,data.objectName,"""TopomapSimulation""",string,5,True
ObjectInterEvent,data.objectName,"""Garden Plot (Normal)""",string,4,True
ObjectInterEvent,data.objectName,"""Jasper""",string,4,True
ObjectInterEvent,data.objectName,"""Player Locker""",string,4,True
ObjectInterEvent,data.objectName,"""Toppo""",string,4,True
ObjectInterEvent,data.objectName,"""Use Elevator""",string,4,True
ObjectInterEvent,data.objectName,"""CLAY (Lower)""",string,3,True
ObjectInterEvent,data.objectName,"""Glyph Dock 5""",string,3,True
ObjectInterEvent,data.objectName,"""Glyph Dock A""",string,3,True
ObjectInterEvent,data.objectName,"""Glyph Socket 4""",string,3,True
ObjectInterEvent,data.objectName,"""Missing Piece""",string,3,True
ObjectInterEvent,data.objectName,"""Pipe""",string,3,True
ObjectInterEvent,data.objectName,"""Supply Crate""",string,3,True
ObjectInterEvent,data.objectName,"""Anderson""",string,2,True
ObjectInterEvent,data.objectName,"""Animal Tracks""",string,2,True
ObjectInterEvent,data.objectName,"""Aryn""",string,2,True
ObjectInterEvent,data.objectName,"""BEDROCK (Lower)""",string,2,True
ObjectInterEvent,data.objectName,"""Garden Box 1""",string,2,True
ObjectInterEvent,data.objectName,"""Garden Box 2""",string,2,True
ObjectInterEvent,data.objectName,"""Garden Box 3""",string,2,True
ObjectInterEvent,data.objectName,"""Glyph (3 arrows)""",string,2,True
ObjectInterEvent,data.objectName,"""Glyph Dock D""",string,2,True
ObjectInterEvent,data.objectName,"""Glyph Socket 6""",string,2,True
ObjectInterEvent,data.objectName,"""Hygrometer""",string,2,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil""",string,2,True
ObjectInterEvent,data.objectName,"""Soil Machine""",string,2,True
ObjectInterEvent,data.objectName,"""Teleporter""",string,2,True
ObjectInterEvent,data.objectName,"""Tera""",string,2,True
ObjectInterEvent,data.objectName,"""Thermometer""",string,2,True
ObjectInterEvent,data.objectName,"""Topography Piece 4""",string,2,True
ObjectInterEvent,data.objectName,"""Topography Piece 6""",string,2,True
ObjectInterEvent,data.objectName,"""Alien Glyph""",string,1,True
ObjectInterEvent,data.objectName,"""Crash Pod""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern Ocean""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Distance""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Salinity""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Waterfall Flow""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Waterfall Height""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock 1""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock 2""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 1""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 2""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 3""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 5""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil Key Room""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil Outside Temple""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 1""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 2""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 3""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 5""",string,1,True
PlayerPositionEvent,data.position.x,352.9976,number,88,True
PlayerPositionEvent,data.position.x,-1.92,number,44,True
PlayerPositionEvent,data.position.x,-3.82,number,38,True
PlayerPositionEvent,data.position.x,1400.55664,number,37,True
PlayerPositionEvent,data.position.x,1417.58386,number,29,True
PlayerPositionEvent,data.position.x,-35.78032,number,26,True
PlayerPositionEvent,data.position.x,787.31,number,26,True
PlayerPositionEvent,data.position.x,18.891,number,25,True
PlayerPositionEvent,data.position.x,-96.94044,number,19,True
PlayerPositionEvent,data.position.x,-1.21600008,number,16,True
PlayerPositionEvent,data.position.x,-234.010376,number,16,True
PlayerPositionEvent,data.position.x,1106.6106,number,16,True
PlayerPositionEvent,data.position.x,1413.80933,number,16,True
PlayerPositionEvent,data.position.x,40.697773,number,13,True
PlayerPositionEvent,data.position.x,330.338135,number,12,True
PlayerPositionEvent,data.position.x,26.0800552,number,11,True
PlayerPositionEvent,data.position.x,25.5355339,number,10,True
PlayerPositionEvent,data.position.x,-13.9109974,number,9,True
PlayerPositionEvent,data.position.x,-15.6526384,number,9,True
PlayerPositionEvent,data.position.x,-17.32417,number,8,True
PlayerPositionEvent,data.position.x,-15.0230789,number,7,True
PlayerPositionEvent,data.position.x,-16.89683,number,7,True
PlayerPositionEvent,data.position.x,-17.25532,number,7,True
PlayerPositionEvent,data.position.x,1051.217,number,7,True
PlayerPositionEvent,data.position.x,1058.63293,number,7,True
PlayerPositionEvent,data.position.x,784.2,number,7,True
PlayerPositionEvent,data.position.x,-100.208717,number,6,True
PlayerPositionEvent,data.position.x,-95.05822,number,6,True
PlayerPositionEvent,data.position.x,463.300751,number,6,True
PlayerPositionEvent,data.position.x,-233.732773,number,5,True
PlayerPositionEvent,data.position.x,-558.38,number,5,True
PlayerPositionEvent,data.position.x,1054.78552,number,5,True
PlayerPositionEvent,data.position.x,573.644,number,5,True
PlayerPositionEvent,data.position.x,775.954651,number,5,True
PlayerPositionEvent,data.position.x,-336.71,number,4,True
PlayerPositionEvent,data.position.x,-7.1056,number,4,True
PlayerPositionEvent,data.position.x,895.0255,number,4,True
PlayerPositionEvent,data.position.x,961.3438,number,4,True
PlayerPositionEvent,data.position.x,-252.6902,number,3,True
PlayerPositionEvent,data.position.x,-50.53742,number,3,True
PlayerPositionEvent,data.position.x,-9.175,number,3,True
PlayerPositionEvent,data.position.x,1543.82349,number,3,True
PlayerPositionEvent,data.position.x,1549.8479,number,3,True
PlayerPositionEvent,data.position.x,2.54395938,number,3,True
PlayerPositionEvent,data.position.x,296.660675,number,3,True
PlayerPositionEvent,data.position.x,357.083679,number,3,True
PlayerPositionEvent,data.position.x,65.85986,number,3,True
PlayerPositionEvent,data.position.x,998.424866,number,3,True
PlayerPositionEvent,data.position.x,-16.9258575,number,2,True
PlayerPositionEvent,data.position.x,-274.493652,number,2,True
PlayerPositionEvent,data.position.x,-275.383972,number,2,True
PlayerPositionEvent,data.position.x,-300.262451,number,2,True
PlayerPositionEvent,data.position.x,-563.213745,number,2,True
PlayerPositionEvent,data.position.x,-61.9471436,number,2,True
PlayerPositionEvent,data.position.x,1008.89148,number,2,True
PlayerPositionEvent,data.position.x,1095.80994,number,2,True
PlayerPositionEvent,data.position.x,1098.25867,number,2,True
PlayerPositionEvent,data.position.x,17.8620319,number,2,True
PlayerPositionEvent,data.position.x,305,number,2,True
PlayerPositionEvent,data.position.x,954.730347,number,2,True
PlayerPositionEvent,data.position.y,-72.64522,number,88,True
PlayerPositionEvent,data.position.y,101.643684,number,66,True
PlayerPositionEvent,data.position.y,28.66,number,44,True
PlayerPositionEvent,data.position.y,120,number,40,True
PlayerPositionEvent,data.position.y,-69.1,number,26,True
PlayerPositionEvent,data.position.y,58.52497,number,26,True
PlayerPositionEvent,data.position.y,0,number,25,True
PlayerPositionEvent,data.position.y,101.643677,number,22,True
PlayerPositionEvent,data.position.y,-8.069689,number,19,True
PlayerPositionEvent,data.position.y,154.120026,number,19,True
PlayerPositionEvent,data.position.y,-89.2340546,number,16,True
PlayerPositionEvent,data.position.y,-22.8643074,number,15,True
PlayerPositionEvent,data.position.y,103.664185,number,14,True
PlayerPositionEvent,data.position.y,-73.01,number,12,True
PlayerPositionEvent,data.position.y,0.09689164,number,11,True
PlayerPositionEvent,data.position.y,151.467041,number,11,True
PlayerPositionEvent,data.position.y,0.0199975967,number,10,True
PlayerPositionEvent,data.position.y,0.0202949047,number,10,True
PlayerPositionEvent,data.position.y,1.8,number,10,True
PlayerPositionEvent,data.position.y,0.0200179815,number,9,True
PlayerPositionEvent,data.position.y,0.0200181,number,9,True
PlayerPositionEvent,data.position.y,-85.1208344,number,7,True
PlayerPositionEvent,data.position.y,0.0202034712,number,7,True
PlayerPositionEvent,data.position.y,0.09729123,number,7,True
PlayerPositionEvent,data.position.y,153.720032,number,7,True
PlayerPositionEvent,data.position.y,155.008667,number,7,True
PlayerPositionEvent,data.position.y,-23.0217628,number,6,True
PlayerPositionEvent,data.position.y,-8.050619,number,6,True
PlayerPositionEvent,data.position.y,105.345047,number,6,True
PlayerPositionEvent,data.position.y,217.458939,number,6,True
PlayerPositionEvent,data.position.y,45.6679955,number,6,True
PlayerPositionEvent,data.position.y,89.99999,number,6,True
PlayerPositionEvent,data.position.y,-21.9305172,number,5,True
PlayerPositionEvent,data.position.y,-76,number,5,True
PlayerPositionEvent,data.position.y,-85.25504,number,5,True
PlayerPositionEvent,data.position.y,0.0202103853,number,5,True
PlayerPositionEvent,data.position.y,138.819061,number,5,True
PlayerPositionEvent,data.position.y,154.1933,number,5,True
PlayerPositionEvent,data.position.y,1.38003552,number,4,True
PlayerPositionEvent,data.position.y,10.05,number,4,True
PlayerPositionEvent,data.position.y,153.915833,number,4,True
PlayerPositionEvent,data.position.y,154.534775,number,4,True
PlayerPositionEvent,data.position.y,163.367584,number,4,True
PlayerPositionEvent,data.position.y,217.458923,number,4,True
PlayerPositionEvent,data.position.y,31.8,number,4,True
PlayerPositionEvent,data.position.y,58.41809,number,4,True
PlayerPositionEvent,data.position.y,-22.62176,number,3,True
PlayerPositionEvent,data.position.y,-22.6217613,number,3,True
PlayerPositionEvent,data.position.y,-68.17921,number,3,True
PlayerPositionEvent,data.position.y,-72.02466,number,3,True
PlayerPositionEvent,data.position.y,-72.65018,number,3,True
PlayerPositionEvent,data.position.y,-85.42662,number,3,True
PlayerPositionEvent,data.position.y,0.0199978352,number,3,True
PlayerPositionEvent,data.position.y,0.020000577,number,3,True
PlayerPositionEvent,data.position.y,153.720016,number,3,True
PlayerPositionEvent,data.position.y,153.720047,number,3,True
PlayerPositionEvent,data.position.y,154.05,number,3,True
PlayerPositionEvent,data.position.y,154.11998,number,3,True
PlayerPositionEvent,data.position.y,29.9986553,number,3,True
PlayerPositionEvent,data.position.y,60.00175,number,3,True
PlayerPositionEvent,data.position.z,180.803162,number,88,True
PlayerPositionEvent,data.position.z,17.96,number,44,True
PlayerPositionEvent,data.position.z,39.45,number,38,True
PlayerPositionEvent,data.position.z,1117.101,number,37,True
PlayerPositionEvent,data.position.z,1128.44861,number,29,True
PlayerPositionEvent,data.position.z,-26.1539364,number,26,True
PlayerPositionEvent,data.position.z,-639.68,number,26,True
PlayerPositionEvent,data.position.z,-57.984,number,25,True
PlayerPositionEvent,data.position.z,-61.10519,number,19,True
PlayerPositionEvent,data.position.z,-927.889954,number,16,True
PlayerPositionEvent,data.position.z,1133.37964,number,16,True
PlayerPositionEvent,data.position.z,1575.80249,number,16,True
PlayerPositionEvent,data.position.z,39,number,16,True
PlayerPositionEvent,data.position.z,-330.865784,number,13,True
PlayerPositionEvent,data.position.z,174.636215,number,12,True
PlayerPositionEvent,data.position.z,17.862112,number,11,True
PlayerPositionEvent,data.position.z,17.3081379,number,10,True
PlayerPositionEvent,data.position.z,-98.6327438,number,9,True
PlayerPositionEvent,data.position.z,-99.30334,number,9,True
PlayerPositionEvent,data.position.z,-100.236557,number,8,True
PlayerPositionEvent,data.position.z,-100.005714,number,7,True
PlayerPositionEvent,data.position.z,-63.7334938,number,7,True
PlayerPositionEvent,data.position.z,-74.69788,number,7,True
PlayerPositionEvent,data.position.z,1206.89246,number,7,True
PlayerPositionEvent,data.position.z,1213.40686,number,7,True
PlayerPositionEvent,data.position.z,1235.51,number,7,True
PlayerPositionEvent,data.position.z,-340.843353,number,6,True
PlayerPositionEvent,data.position.z,-47.24244,number,6,True
PlayerPositionEvent,data.position.z,1588.8147,number,6,True
PlayerPositionEvent,data.position.z,-900.9601,number,5,True
PlayerPositionEvent,data.position.z,-930.25,number,5,True
PlayerPositionEvent,data.position.z,1222.54578,number,5,True
PlayerPositionEvent,data.position.z,1228.75183,number,5,True
PlayerPositionEvent,data.position.z,1446.66052,number,5,True
PlayerPositionEvent,data.position.z,115.267776,number,4,True
PlayerPositionEvent,data.position.z,1232.35535,number,4,True
PlayerPositionEvent,data.position.z,1275.48193,number,4,True
PlayerPositionEvent,data.position.z,242.08,number,4,True
PlayerPositionEvent,data.position.z,-30.44776,number,3,True
PlayerPositionEvent,data.position.z,-390.68,number,3,True
PlayerPositionEvent,data.position.z,-706.171265,number,3,True
PlayerPositionEvent,data.position.z,-709.9282,number,3,True
PlayerPositionEvent,data.position.z,-77.984,number,3,True
PlayerPositionEvent,data.position.z,-934.9201,number,3,True
PlayerPositionEvent,data.position.z,11.5550194,number,3,True
PlayerPositionEvent,data.position.z,1170.36877,number,3,True
PlayerPositionEvent,data.position.z,142.234085,number,3,True
PlayerPositionEvent,data.position.z,181.849167,number,3,True
PlayerPositionEvent,data.position.z,-103.68,number,2,True
PlayerPositionEvent,data.position.z,-197.02269,number,2,True
PlayerPositionEvent,data.position.z,-221.064743,number,2,True
PlayerPositionEvent,data.position.z,-62.67114,number,2,True
PlayerPositionEvent,data.position.z,-927.063354,number,2,True
PlayerPositionEvent,data.position.z,-933.6859,number,2,True
PlayerPositionEvent,data.position.z,-98.39583,number,2,True
PlayerPositionEvent,data.position.z,1266.39563,number,2,True
PlayerPositionEvent,data.position.z,1271.63574,number,2,True
PlayerPositionEvent,data.position.z,1366.37573,number,2,True
PlayerPositionEvent,data.position.z,1392.552,number,2,True
PlayerPositionEvent,data.position.z,7.56243753,number,2,True
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraUncentered""",string,911,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraCentered""",string,906,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameInvisible""",string,811,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameVisible""",string,782,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Slot 1""",string,576,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 1""",string,173,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Bedrock""",string,164,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Gravel""",string,153,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Clay""",string,135,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Bedrock""",string,127,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Sand""",string,122,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Gravel""",string,117,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 2""",string,116,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 3""",string,115,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Clay""",string,112,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Sand""",string,112,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 4""",string,107,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 5""",string,100,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot D""",string,63,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece B""",string,62,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece C""",string,60,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece D""",string,60,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece A""",string,59,False
PuzzlePieceVisibleEvent,data.pieceId,"""WatershedSlotWall""",string,59,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 1""",string,53,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 2""",string,53,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot A""",string,52,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 6""",string,52,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot B""",string,51,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 6""",string,50,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 3""",string,49,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 4""",string,49,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 5""",string,49,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 3""",string,46,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot C""",string,45,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 5""",string,45,False
