eventType,field_path,value,type,count,value_list_truncated
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil Outside Temple""",string,1,True
ObjectInterEvent,data.objectName,"""Supply Crate 1""",string,1,True
ObjectInterEvent,data.objectName,"""Teleporter""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 1""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 2""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 3""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 4""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 5""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 6""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Distance""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Salinity""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Waterfall Flow""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Waterfall Height""",string,1,True
PlayerPositionEvent,data.position.x,-12.04724,number,32,True
PlayerPositionEvent,data.position.x,1401.99719,number,31,True
PlayerPositionEvent,data.position.x,355.175446,number,25,True
PlayerPositionEvent,data.position.x,787.31,number,23,True
PlayerPositionEvent,data.position.x,-1.92,number,20,True
PlayerPositionEvent,data.position.x,330.338135,number,20,True
PlayerPositionEvent,data.position.x,-6.37714863,number,17,True
PlayerPositionEvent,data.position.x,1413.71021,number,17,True
PlayerPositionEvent,data.position.x,-103.769775,number,15,True
PlayerPositionEvent,data.position.x,1061.74561,number,15,True
PlayerPositionEvent,data.position.x,1551.983,number,15,True
PlayerPositionEvent,data.position.x,-39.7949333,number,13,True
PlayerPositionEvent,data.position.x,-99.23663,number,11,True
PlayerPositionEvent,data.position.x,26.27753,number,11,True
PlayerPositionEvent,data.position.x,-55.3700523,number,8,True
PlayerPositionEvent,data.position.x,18.891,number,8,True
PlayerPositionEvent,data.position.x,-15.5975266,number,7,True
PlayerPositionEvent,data.position.x,784.2,number,7,True
PlayerPositionEvent,data.position.x,-95.57508,number,6,True
PlayerPositionEvent,data.position.x,1.59845531,number,5,True
PlayerPositionEvent,data.position.x,-252.602661,number,4,True
PlayerPositionEvent,data.position.x,-297.1409,number,4,True
PlayerPositionEvent,data.position.x,-336.71,number,4,True
PlayerPositionEvent,data.position.x,-558.38,number,4,True
PlayerPositionEvent,data.position.x,-7.10150957,number,4,True
PlayerPositionEvent,data.position.x,1095.80994,number,4,True
PlayerPositionEvent,data.position.x,1419.31458,number,4,True
PlayerPositionEvent,data.position.x,1543.07739,number,4,True
PlayerPositionEvent,data.position.x,577.355,number,4,True
PlayerPositionEvent,data.position.x,776.801331,number,4,True
PlayerPositionEvent,data.position.x,-16.636013,number,3,True
PlayerPositionEvent,data.position.x,-171.3087,number,3,True
PlayerPositionEvent,data.position.x,-370.44,number,3,True
PlayerPositionEvent,data.position.x,-6.04890871,number,3,True
PlayerPositionEvent,data.position.x,1009.18158,number,3,True
PlayerPositionEvent,data.position.x,1099.108,number,3,True
PlayerPositionEvent,data.position.x,1438.31824,number,3,True
PlayerPositionEvent,data.position.x,1543.61768,number,3,True
PlayerPositionEvent,data.position.x,1548.04053,number,3,True
PlayerPositionEvent,data.position.x,1549.8479,number,3,True
PlayerPositionEvent,data.position.x,1558.41882,number,3,True
PlayerPositionEvent,data.position.x,461.996063,number,3,True
PlayerPositionEvent,data.position.x,-13.6884031,number,2,True
PlayerPositionEvent,data.position.x,-235.094345,number,2,True
PlayerPositionEvent,data.position.x,-274.560547,number,2,True
PlayerPositionEvent,data.position.x,-3.82,number,2,True
PlayerPositionEvent,data.position.x,-562.945435,number,2,True
PlayerPositionEvent,data.position.x,1063.76086,number,2,True
PlayerPositionEvent,data.position.x,1108.96191,number,2,True
PlayerPositionEvent,data.position.x,1109.7146,number,2,True
PlayerPositionEvent,data.position.x,1128.92542,number,2,True
PlayerPositionEvent,data.position.x,1417.18,number,2,True
PlayerPositionEvent,data.position.x,1418.58679,number,2,True
PlayerPositionEvent,data.position.x,16.7114887,number,2,True
PlayerPositionEvent,data.position.x,291.842682,number,2,True
PlayerPositionEvent,data.position.x,353.45752,number,2,True
PlayerPositionEvent,data.position.x,449.739929,number,2,True
PlayerPositionEvent,data.position.x,895.093567,number,2,True
PlayerPositionEvent,data.position.x,899.1623,number,2,True
PlayerPositionEvent,data.position.x,998.41864,number,2,True
PlayerPositionEvent,data.position.y,0.0338847637,number,32,True
PlayerPositionEvent,data.position.y,101.643684,number,31,True
PlayerPositionEvent,data.position.y,-72.6317,number,25,True
PlayerPositionEvent,data.position.y,-69.1,number,23,True
PlayerPositionEvent,data.position.y,-73.01,number,20,True
PlayerPositionEvent,data.position.y,28.66,number,20,True
PlayerPositionEvent,data.position.y,0.020447731,number,17,True
PlayerPositionEvent,data.position.y,-7.492833,number,15,True
PlayerPositionEvent,data.position.y,-85.41521,number,15,True
PlayerPositionEvent,data.position.y,101.243675,number,15,True
PlayerPositionEvent,data.position.y,154.113052,number,15,True
PlayerPositionEvent,data.position.y,101.243683,number,13,True
PlayerPositionEvent,data.position.y,59.0145264,number,13,True
PlayerPositionEvent,data.position.y,-7.858778,number,11,True
PlayerPositionEvent,data.position.y,0.0335979462,number,11,True
PlayerPositionEvent,data.position.y,151.467041,number,11,True
PlayerPositionEvent,data.position.y,0,number,8,True
PlayerPositionEvent,data.position.y,58.58553,number,8,True
PlayerPositionEvent,data.position.y,153.720016,number,7,True
PlayerPositionEvent,data.position.y,-85.1481,number,5,True
PlayerPositionEvent,data.position.y,0.0338345766,number,5,True
PlayerPositionEvent,data.position.y,153.720032,number,5,True
PlayerPositionEvent,data.position.y,-1.86803794,number,4,True
PlayerPositionEvent,data.position.y,-106.235428,number,4,True
PlayerPositionEvent,data.position.y,-76,number,4,True
PlayerPositionEvent,data.position.y,-8.0322,number,4,True
PlayerPositionEvent,data.position.y,-85.4269562,number,4,True
PlayerPositionEvent,data.position.y,10.05,number,4,True
PlayerPositionEvent,data.position.y,105.345047,number,4,True
PlayerPositionEvent,data.position.y,120,number,4,True
PlayerPositionEvent,data.position.y,138.472977,number,4,True
PlayerPositionEvent,data.position.y,153.11,number,4,True
PlayerPositionEvent,data.position.y,153.110016,number,4,True
PlayerPositionEvent,data.position.y,153.915833,number,4,True
PlayerPositionEvent,data.position.y,154.15741,number,4,True
PlayerPositionEvent,data.position.y,217.458923,number,4,True
PlayerPositionEvent,data.position.y,60.0017548,number,4,True
PlayerPositionEvent,data.position.y,89.99999,number,4,True
PlayerPositionEvent,data.position.y,-82.46,number,3,True
PlayerPositionEvent,data.position.y,-85.05004,number,3,True
PlayerPositionEvent,data.position.y,-85.3590851,number,3,True
PlayerPositionEvent,data.position.y,-85.41463,number,3,True
PlayerPositionEvent,data.position.y,-85.42084,number,3,True
PlayerPositionEvent,data.position.y,-85.4268951,number,3,True
PlayerPositionEvent,data.position.y,-89.2340546,number,3,True
PlayerPositionEvent,data.position.y,0.0202047825,number,3,True
PlayerPositionEvent,data.position.y,153.7201,number,3,True
PlayerPositionEvent,data.position.y,154.05,number,3,True
PlayerPositionEvent,data.position.y,154.11998,number,3,True
PlayerPositionEvent,data.position.y,155.190033,number,3,True
PlayerPositionEvent,data.position.y,163.3676,number,3,True
PlayerPositionEvent,data.position.y,45.60796,number,3,True
PlayerPositionEvent,data.position.y,58.5818825,number,3,True
PlayerPositionEvent,data.position.y,0.03363478,number,2,True
PlayerPositionEvent,data.position.y,0.0339010954,number,2,True
PlayerPositionEvent,data.position.y,103.555176,number,2,True
PlayerPositionEvent,data.position.y,103.625679,number,2,True
PlayerPositionEvent,data.position.y,153.720047,number,2,True
PlayerPositionEvent,data.position.y,153.975433,number,2,True
PlayerPositionEvent,data.position.y,155.092575,number,2,True
PlayerPositionEvent,data.position.z,-99.82519,number,32,True
PlayerPositionEvent,data.position.z,1113.789,number,31,True
PlayerPositionEvent,data.position.z,183.808212,number,25,True
PlayerPositionEvent,data.position.z,-639.68,number,23,True
PlayerPositionEvent,data.position.z,17.96,number,20,True
PlayerPositionEvent,data.position.z,174.636215,number,20,True
PlayerPositionEvent,data.position.z,-100.884148,number,17,True
PlayerPositionEvent,data.position.z,1134.0321,number,17,True
PlayerPositionEvent,data.position.z,-709.8695,number,15,True
PlayerPositionEvent,data.position.z,0.2969954,number,15,True
PlayerPositionEvent,data.position.z,1207.29932,number,15,True
PlayerPositionEvent,data.position.z,-24.0550575,number,13,True
PlayerPositionEvent,data.position.z,-64.90921,number,11,True
PlayerPositionEvent,data.position.z,16.21201,number,11,True
PlayerPositionEvent,data.position.z,-41.53137,number,8,True
PlayerPositionEvent,data.position.z,-57.984,number,8,True
PlayerPositionEvent,data.position.z,-18.1000957,number,7,True
PlayerPositionEvent,data.position.z,1235.51,number,7,True
PlayerPositionEvent,data.position.z,-47.7621536,number,6,True
PlayerPositionEvent,data.position.z,-29.8788548,number,5,True
PlayerPositionEvent,data.position.z,-226.518463,number,4,True
PlayerPositionEvent,data.position.z,-708.8885,number,4,True
PlayerPositionEvent,data.position.z,-930.25,number,4,True
PlayerPositionEvent,data.position.z,-936.613953,number,4,True
PlayerPositionEvent,data.position.z,1129.06616,number,4,True
PlayerPositionEvent,data.position.z,114.861511,number,4,True
PlayerPositionEvent,data.position.z,1227.11768,number,4,True
PlayerPositionEvent,data.position.z,1366.37573,number,4,True
PlayerPositionEvent,data.position.z,1446.75256,number,4,True
PlayerPositionEvent,data.position.z,242.08,number,4,True
PlayerPositionEvent,data.position.z,-2.24672031,number,3,True
PlayerPositionEvent,data.position.z,-41.4908562,number,3,True
PlayerPositionEvent,data.position.z,-61.7659378,number,3,True
PlayerPositionEvent,data.position.z,-706.1406,number,3,True
PlayerPositionEvent,data.position.z,-707.5803,number,3,True
PlayerPositionEvent,data.position.z,-709.9282,number,3,True
PlayerPositionEvent,data.position.z,-710.4865,number,3,True
PlayerPositionEvent,data.position.z,-720.9394,number,3,True
PlayerPositionEvent,data.position.z,-936.95,number,3,True
PlayerPositionEvent,data.position.z,1266.79578,number,3,True
PlayerPositionEvent,data.position.z,1392.17346,number,3,True
PlayerPositionEvent,data.position.z,1588.89233,number,3,True
PlayerPositionEvent,data.position.z,-250.079041,number,2,True
PlayerPositionEvent,data.position.z,-926.537964,number,2,True
PlayerPositionEvent,data.position.z,-929.8076,number,2,True
PlayerPositionEvent,data.position.z,-942.873962,number,2,True
PlayerPositionEvent,data.position.z,-97.89125,number,2,True
PlayerPositionEvent,data.position.z,1126.9408,number,2,True
PlayerPositionEvent,data.position.z,1136.43811,number,2,True
PlayerPositionEvent,data.position.z,1169.73364,number,2,True
PlayerPositionEvent,data.position.z,1210.95447,number,2,True
PlayerPositionEvent,data.position.z,1229.14343,number,2,True
PlayerPositionEvent,data.position.z,1229.69275,number,2,True
PlayerPositionEvent,data.position.z,142.894958,number,2,True
PlayerPositionEvent,data.position.z,1572.96863,number,2,True
PlayerPositionEvent,data.position.z,1575.77271,number,2,True
PlayerPositionEvent,data.position.z,181.398209,number,2,True
PlayerPositionEvent,data.position.z,39.45,number,2,True
PlayerPositionEvent,data.position.z,9.883445,number,2,True
PlayerPositionEvent,data.position.z,958.1111,number,2,True
PuzzlePieceVisibleEvent,data.actionType,"""BecameVisible""",string,337,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameInvisible""",string,323,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraUncentered""",string,182,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraCentered""",string,176,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Slot 1""",string,137,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 5""",string,45,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Bedrock""",string,43,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 3""",string,40,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Gravel""",string,39,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 1""",string,38,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Bedrock""",string,37,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Clay""",string,35,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Gravel""",string,35,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 2""",string,35,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 6""",string,35,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Clay""",string,34,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 3""",string,34,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Sand""",string,31,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Sand""",string,30,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 4""",string,30,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 6""",string,29,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 3""",string,28,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 4""",string,28,False
PuzzlePieceVisibleEvent,data.pieceId,"""WatershedSlotWall""",string,28,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 2""",string,26,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 1""",string,23,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 5""",string,20,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Piece 2""",string,19,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Slot 2""",string,19,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 4""",string,19,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Piece 3""",string,18,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 5""",string,18,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Slot 3""",string,17,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 1""",string,17,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Piece 1""",string,16,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 2""",string,15,False
PuzzlePieceVisibleEvent,data.timestamp,"""2026-08-31T23:08:21.6600000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-01T00:01:19.7920000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-01T00:07:51.8120000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-01T00:08:16.8020000Z""",string,8,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-09-01T00:01:01.3350000Z""",string,7,True
PuzzlePieceVisibleEvent,data.timestamp,"""2026-08-31T23:08:21.6620000Z""",string,6,True
