eventType,field_path,value,type,count,value_list_truncated
ObjectInterEvent,data.actionType,"""Press E to Place Pipe Segment""",string,3,False
ObjectInterEvent,data.actionType,"""Push E To Grab Crate""",string,3,False
ObjectInterEvent,data.actionType,"""E to Talk""",string,2,False
ObjectInterEvent,data.actionType,"""Press E""",string,2,False
ObjectInterEvent,data.actionType,"""Press E To Change Direction""",string,2,False
ObjectInterEvent,data.actionType,"""Press E To Return To Base""",string,2,False
ObjectInterEvent,data.actionType,"""Press E to Open Locker""",string,2,False
ObjectInterEvent,data.actionType,"""Inspect Alien Glyph""",string,1,False
ObjectInterEvent,data.actionType,"""Press E To Pick Up""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to Collect""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to Insert""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to Pickup Canister""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect cameras""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect mega turnips""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect super orange""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to collect ultra corn""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to deactivate the fountain""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to place""",string,1,False
ObjectInterEvent,data.actionType,"""Press E to place canister""",string,1,False
ObjectInterEvent,data.actionType,"""Press [E/Action button] to enter escape pod """,string,1,False
ObjectInterEvent,data.actionType,"""Push E To Place Crate On Hoverboard""",string,1,False
ObjectInterEvent,data.objectName,"""Powercube""",string,28,True
ObjectInterEvent,data.objectName,"""Power Dock""",string,11,True
ObjectInterEvent,data.objectName,"""Animal Tracks""",string,7,True
ObjectInterEvent,data.objectName,"""Soil View""",string,6,True
ObjectInterEvent,data.objectName,"""Garden Plot (Super)""",string,4,True
ObjectInterEvent,data.objectName,"""Use Elevator""",string,4,True
ObjectInterEvent,data.objectName,"""Garden Box 2""",string,3,True
ObjectInterEvent,data.objectName,"""Missing Piece""",string,3,True
ObjectInterEvent,data.objectName,"""Pipe""",string,3,True
ObjectInterEvent,data.objectName,"""Supply Crate""",string,3,True
ObjectInterEvent,data.objectName,"""Toppo""",string,3,True
ObjectInterEvent,data.objectName,"""Elevator""",string,2,True
ObjectInterEvent,data.objectName,"""Elevator (Floor 4)""",string,2,True
ObjectInterEvent,data.objectName,"""Garden Box 1""",string,2,True
ObjectInterEvent,data.objectName,"""Garden Box 3""",string,2,True
ObjectInterEvent,data.objectName,"""Glyph Socket 4""",string,2,True
ObjectInterEvent,data.objectName,"""Glyph Socket 5""",string,2,True
ObjectInterEvent,data.objectName,"""Hygrometer""",string,2,True
ObjectInterEvent,data.objectName,"""Player Locker""",string,2,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil""",string,2,True
ObjectInterEvent,data.objectName,"""Storage Pool""",string,2,True
ObjectInterEvent,data.objectName,"""Topography Piece 4""",string,2,True
ObjectInterEvent,data.objectName,"""Topography Piece 5""",string,2,True
ObjectInterEvent,data.objectName,"""Alien Glyph""",string,1,True
ObjectInterEvent,data.objectName,"""Anderson""",string,1,True
ObjectInterEvent,data.objectName,"""Aryn""",string,1,True
ObjectInterEvent,data.objectName,"""Canal (Wing 1)""",string,1,True
ObjectInterEvent,data.objectName,"""Canal (Wing 2, Canal 1)""",string,1,True
ObjectInterEvent,data.objectName,"""Canal (Wing 2, Canal 2)""",string,1,True
ObjectInterEvent,data.objectName,"""Canal (Wing 3, Canal 1)""",string,1,True
ObjectInterEvent,data.objectName,"""Crash Pod""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern Ocean""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Distance""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Salinity""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Waterfall Flow""",string,1,True
ObjectInterEvent,data.objectName,"""Eastern River Waterfall Height""",string,1,True
ObjectInterEvent,data.objectName,"""Flow Controller (Wing 2)""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock 5""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock B""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock C""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Dock D""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 1""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 2""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 3""",string,1,True
ObjectInterEvent,data.objectName,"""Glyph Socket 6""",string,1,True
ObjectInterEvent,data.objectName,"""Jasper""",string,1,True
ObjectInterEvent,data.objectName,"""Sensors Crate""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil Key Room""",string,1,True
ObjectInterEvent,data.objectName,"""Soil Key Puzzle Soil Outside Temple""",string,1,True
ObjectInterEvent,data.objectName,"""Supply Crate 1""",string,1,True
ObjectInterEvent,data.objectName,"""Tera""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 1""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 2""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 3""",string,1,True
ObjectInterEvent,data.objectName,"""Topography Piece 6""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Distance""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Salinity""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Waterfall Flow""",string,1,True
ObjectInterEvent,data.objectName,"""Western River Waterfall Height""",string,1,True
PlayerPositionEvent,data.position.x,355.1457,number,37,True
PlayerPositionEvent,data.position.x,-1.92,number,34,True
PlayerPositionEvent,data.position.x,1400.877,number,27,True
PlayerPositionEvent,data.position.x,1413.72534,number,21,True
PlayerPositionEvent,data.position.x,787.31,number,20,True
PlayerPositionEvent,data.position.x,1108.78528,number,18,True
PlayerPositionEvent,data.position.x,-12.5359135,number,17,True
PlayerPositionEvent,data.position.x,26.4551735,number,13,True
PlayerPositionEvent,data.position.x,330.338135,number,13,True
PlayerPositionEvent,data.position.x,-17.9431438,number,11,True
PlayerPositionEvent,data.position.x,-34.0553932,number,11,True
PlayerPositionEvent,data.position.x,-3.82,number,9,True
PlayerPositionEvent,data.position.x,-96.90754,number,9,True
PlayerPositionEvent,data.position.x,1420.40613,number,8,True
PlayerPositionEvent,data.position.x,-12.6819067,number,7,True
PlayerPositionEvent,data.position.x,18.891,number,7,True
PlayerPositionEvent,data.position.x,787.0165,number,7,True
PlayerPositionEvent,data.position.x,1055.16748,number,6,True
PlayerPositionEvent,data.position.x,-558.38,number,5,True
PlayerPositionEvent,data.position.x,-94.69633,number,5,True
PlayerPositionEvent,data.position.x,-98.1964645,number,5,True
PlayerPositionEvent,data.position.x,1438.37,number,5,True
PlayerPositionEvent,data.position.x,4.513326,number,5,True
PlayerPositionEvent,data.position.x,776.4674,number,5,True
PlayerPositionEvent,data.position.x,777.202454,number,5,True
PlayerPositionEvent,data.position.x,-252.272049,number,4,True
PlayerPositionEvent,data.position.x,-336.71,number,4,True
PlayerPositionEvent,data.position.x,-7.107654,number,4,True
PlayerPositionEvent,data.position.x,464.173431,number,4,True
PlayerPositionEvent,data.position.x,573.204468,number,4,True
PlayerPositionEvent,data.position.x,896.5033,number,4,True
PlayerPositionEvent,data.position.x,-170.103256,number,3,True
PlayerPositionEvent,data.position.x,-36.36392,number,3,True
PlayerPositionEvent,data.position.x,-4.91711044,number,3,True
PlayerPositionEvent,data.position.x,-88.79372,number,3,True
PlayerPositionEvent,data.position.x,1008.70288,number,3,True
PlayerPositionEvent,data.position.x,1048.07959,number,3,True
PlayerPositionEvent,data.position.x,1095.80994,number,3,True
PlayerPositionEvent,data.position.x,1542.17346,number,3,True
PlayerPositionEvent,data.position.x,1559.42114,number,3,True
PlayerPositionEvent,data.position.x,296.014832,number,3,True
PlayerPositionEvent,data.position.x,689.9563,number,3,True
PlayerPositionEvent,data.position.x,-199.701447,number,2,True
PlayerPositionEvent,data.position.x,-234.62587,number,2,True
PlayerPositionEvent,data.position.x,-274.4251,number,2,True
PlayerPositionEvent,data.position.x,-396.815216,number,2,True
PlayerPositionEvent,data.position.x,1098.36865,number,2,True
PlayerPositionEvent,data.position.x,1132.32336,number,2,True
PlayerPositionEvent,data.position.x,1412.91113,number,2,True
PlayerPositionEvent,data.position.x,1417.17078,number,2,True
PlayerPositionEvent,data.position.x,1429.573,number,2,True
PlayerPositionEvent,data.position.x,1545.545,number,2,True
PlayerPositionEvent,data.position.x,1548.74011,number,2,True
PlayerPositionEvent,data.position.x,1549.8479,number,2,True
PlayerPositionEvent,data.position.x,305,number,2,True
PlayerPositionEvent,data.position.x,355.205627,number,2,True
PlayerPositionEvent,data.position.x,44.5293274,number,2,True
PlayerPositionEvent,data.position.x,784.2,number,2,True
PlayerPositionEvent,data.position.x,945.7106,number,2,True
PlayerPositionEvent,data.position.x,998.362366,number,2,True
PlayerPositionEvent,data.position.y,101.643684,number,53,True
PlayerPositionEvent,data.position.y,-72.6317,number,37,True
PlayerPositionEvent,data.position.y,28.66,number,34,True
PlayerPositionEvent,data.position.y,-69.1,number,20,True
PlayerPositionEvent,data.position.y,103.652618,number,18,True
PlayerPositionEvent,data.position.y,0.020390749,number,17,True
PlayerPositionEvent,data.position.y,-73.01,number,13,True
PlayerPositionEvent,data.position.y,0.019997716,number,13,True
PlayerPositionEvent,data.position.y,0.02020526,number,11,True
PlayerPositionEvent,data.position.y,101.643677,number,11,True
PlayerPositionEvent,data.position.y,58.427475,number,11,True
PlayerPositionEvent,data.position.y,120,number,10,True
PlayerPositionEvent,data.position.y,-8.065694,number,9,True
PlayerPositionEvent,data.position.y,153.720016,number,8,True
PlayerPositionEvent,data.position.y,-69.05237,number,7,True
PlayerPositionEvent,data.position.y,0,number,7,True
PlayerPositionEvent,data.position.y,0.0203584433,number,7,True
PlayerPositionEvent,data.position.y,154.884033,number,6,True
PlayerPositionEvent,data.position.y,-23.0217628,number,5,True
PlayerPositionEvent,data.position.y,-76,number,5,True
PlayerPositionEvent,data.position.y,-8.06909752,number,5,True
PlayerPositionEvent,data.position.y,-85.38081,number,5,True
PlayerPositionEvent,data.position.y,0.0200885534,number,5,True
PlayerPositionEvent,data.position.y,105.345047,number,5,True
PlayerPositionEvent,data.position.y,154.12001,number,5,True
PlayerPositionEvent,data.position.y,154.1705,number,5,True
PlayerPositionEvent,data.position.y,-85.35871,number,4,True
PlayerPositionEvent,data.position.y,0.412725568,number,4,True
PlayerPositionEvent,data.position.y,10.05,number,4,True
PlayerPositionEvent,data.position.y,139.3294,number,4,True
PlayerPositionEvent,data.position.y,155.182159,number,4,True
PlayerPositionEvent,data.position.y,45.72312,number,4,True
PlayerPositionEvent,data.position.y,58.3689346,number,4,True
PlayerPositionEvent,data.position.y,89.99999,number,4,True
PlayerPositionEvent,data.position.y,90,number,4,True
PlayerPositionEvent,data.position.y,-8.214736,number,3,True
PlayerPositionEvent,data.position.y,-80.40096,number,3,True
PlayerPositionEvent,data.position.y,-85.35792,number,3,True
PlayerPositionEvent,data.position.y,-85.41462,number,3,True
PlayerPositionEvent,data.position.y,-85.42841,number,3,True
PlayerPositionEvent,data.position.y,153.11,number,3,True
PlayerPositionEvent,data.position.y,153.720047,number,3,True
PlayerPositionEvent,data.position.y,154.165482,number,3,True
PlayerPositionEvent,data.position.y,217.458923,number,3,True
PlayerPositionEvent,data.position.y,217.458939,number,3,True
PlayerPositionEvent,data.position.y,60.0017548,number,3,True
PlayerPositionEvent,data.position.y,-58.761,number,2,True
PlayerPositionEvent,data.position.y,-71.99859,number,2,True
PlayerPositionEvent,data.position.y,-82.01805,number,2,True
PlayerPositionEvent,data.position.y,-85.3578949,number,2,True
PlayerPositionEvent,data.position.y,-85.35872,number,2,True
PlayerPositionEvent,data.position.y,-85.3590851,number,2,True
PlayerPositionEvent,data.position.y,153.120132,number,2,True
PlayerPositionEvent,data.position.y,153.720062,number,2,True
PlayerPositionEvent,data.position.y,153.7201,number,2,True
PlayerPositionEvent,data.position.y,153.908051,number,2,True
PlayerPositionEvent,data.position.y,154.05,number,2,True
PlayerPositionEvent,data.position.y,154.119949,number,2,True
PlayerPositionEvent,data.position.y,154.120026,number,2,True
PlayerPositionEvent,data.position.y,154.1655,number,2,True
PlayerPositionEvent,data.position.z,183.766434,number,37,True
PlayerPositionEvent,data.position.z,17.96,number,34,True
PlayerPositionEvent,data.position.z,1115.81665,number,27,True
PlayerPositionEvent,data.position.z,1133.73157,number,21,True
PlayerPositionEvent,data.position.z,-639.68,number,20,True
PlayerPositionEvent,data.position.z,1576.93054,number,18,True
PlayerPositionEvent,data.position.z,-100.005089,number,17,True
PlayerPositionEvent,data.position.z,17.1956673,number,13,True
PlayerPositionEvent,data.position.z,174.636215,number,13,True
PlayerPositionEvent,data.position.z,-25.2886086,number,11,True
PlayerPositionEvent,data.position.z,-61.5661774,number,11,True
PlayerPositionEvent,data.position.z,-60.3540077,number,9,True
PlayerPositionEvent,data.position.z,39.45,number,9,True
PlayerPositionEvent,data.position.z,1126.62781,number,8,True
PlayerPositionEvent,data.position.z,-57.984,number,7,True
PlayerPositionEvent,data.position.z,-640.834656,number,7,True
PlayerPositionEvent,data.position.z,-99.25752,number,7,True
PlayerPositionEvent,data.position.z,1208.46582,number,6,True
PlayerPositionEvent,data.position.z,-30.1458416,number,5,True
PlayerPositionEvent,data.position.z,-341.000763,number,5,True
PlayerPositionEvent,data.position.z,-47.6543846,number,5,True
PlayerPositionEvent,data.position.z,-718.95,number,5,True
PlayerPositionEvent,data.position.z,-930.25,number,5,True
PlayerPositionEvent,data.position.z,1225.84546,number,5,True
PlayerPositionEvent,data.position.z,1235.82751,number,5,True
PlayerPositionEvent,data.position.z,-935.5901,number,4,True
PlayerPositionEvent,data.position.z,114.685394,number,4,True
PlayerPositionEvent,data.position.z,1230.778,number,4,True
PlayerPositionEvent,data.position.z,1448.39124,number,4,True
PlayerPositionEvent,data.position.z,1588.691,number,4,True
PlayerPositionEvent,data.position.z,242.08,number,4,True
PlayerPositionEvent,data.position.z,-1.49343479,number,3,True
PlayerPositionEvent,data.position.z,-10.5535879,number,3,True
PlayerPositionEvent,data.position.z,-30.7341537,number,3,True
PlayerPositionEvent,data.position.z,-337.682953,number,3,True
PlayerPositionEvent,data.position.z,-707.640442,number,3,True
PlayerPositionEvent,data.position.z,-711.4017,number,3,True
PlayerPositionEvent,data.position.z,-81.02333,number,3,True
PlayerPositionEvent,data.position.z,1198.71716,number,3,True
PlayerPositionEvent,data.position.z,1266.892,number,3,True
PlayerPositionEvent,data.position.z,1366.37573,number,3,True
PlayerPositionEvent,data.position.z,143.84082,number,3,True
PlayerPositionEvent,data.position.z,-103.68,number,2,True
PlayerPositionEvent,data.position.z,-331.4379,number,2,True
PlayerPositionEvent,data.position.z,-697.2477,number,2,True
PlayerPositionEvent,data.position.z,-704.5333,number,2,True
PlayerPositionEvent,data.position.z,-709.5681,number,2,True
PlayerPositionEvent,data.position.z,-709.9282,number,2,True
PlayerPositionEvent,data.position.z,-928.302063,number,2,True
PlayerPositionEvent,data.position.z,-930.1135,number,2,True
PlayerPositionEvent,data.position.z,-947.322449,number,2,True
PlayerPositionEvent,data.position.z,-971.85144,number,2,True
PlayerPositionEvent,data.position.z,1121.49548,number,2,True
PlayerPositionEvent,data.position.z,1127.53064,number,2,True
PlayerPositionEvent,data.position.z,1170.327,number,2,True
PlayerPositionEvent,data.position.z,1235.51,number,2,True
PlayerPositionEvent,data.position.z,1270.78809,number,2,True
PlayerPositionEvent,data.position.z,1392.66821,number,2,True
PlayerPositionEvent,data.position.z,182.666779,number,2,True
PlayerPositionEvent,data.position.z,955.630859,number,2,True
PuzzlePieceVisibleEvent,data.actionType,"""BecameVisible""",string,357,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameInvisible""",string,342,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraUncentered""",string,242,False
PuzzlePieceVisibleEvent,data.actionType,"""BecameCameraCentered""",string,241,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Slot 1""",string,139,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 2""",string,44,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 3""",string,43,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 4""",string,43,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 5""",string,39,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 1""",string,38,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Slot 6""",string,38,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 1""",string,36,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 3""",string,35,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 2""",string,34,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 4""",string,34,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 5""",string,33,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 6""",string,33,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 2""",string,30,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Clay""",string,29,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Bedrock""",string,28,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 3""",string,28,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Sand""",string,27,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Bedrock""",string,27,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 1""",string,25,False
PuzzlePieceVisibleEvent,data.pieceId,"""Topography Piece 4""",string,25,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Clay""",string,24,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Piece Gravel""",string,23,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece A""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece B""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece C""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot A""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot B""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Gravel""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Soil Infiltration Puzzle Slot Sand""",string,22,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Piece D""",string,20,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot C""",string,20,False
PuzzlePieceVisibleEvent,data.pieceId,"""Evaporation Puzzle Slot D""",string,20,False
PuzzlePieceVisibleEvent,data.pieceId,"""Watershed Piece 5""",string,20,False
PuzzlePieceVisibleEvent,data.pieceId,"""Dissolving Particles Piece 1""",string,18,False
